1,1,1,No Plant,No Plant,No Plant
664,68723,1,1,NULL,NULL,NULL
665,68724,1,1,NULL,NULL,NULL
666,68725,1,1,NULL,NULL,NULL
667,68726,1,1,NULL,NULL,NULL
668,68727,1,1,NULL,NULL,NULL
669,68728,1,1,NULL,NULL,NULL
670,68729,1,1,NULL,NULL,NULL
671,68730,1,1,NULL,NULL,NULL
672,68731,1,1,NULL,NULL,NULL
673,68732,1,1,NULL,NULL,NULL
674,68733,1,1,NULL,NULL,NULL
675,68734,1,1,NULL,NULL,NULL
676,68735,1,1,NULL,NULL,NULL
677,68736,1,1,NULL,NULL,NULL
678,68737,1,1,NULL,NULL,NULL
679,68738,1,1,NULL,NULL,NULL
680,68739,1,1,NULL,NULL,NULL
681,68740,1,1,NULL,NULL,NULL
682,68741,1,1,NULL,NULL,NULL
683,68742,1,1,NULL,NULL,NULL
684,68743,1,1,NULL,NULL,NULL
685,68744,1,1,NULL,NULL,NULL
686,68745,1,1,NULL,NULL,NULL
687,68746,1,1,NULL,NULL,NULL
688,68747,1,1,NULL,NULL,NULL
689,68748,1,1,NULL,NULL,NULL
690,68749,1,1,NULL,NULL,NULL
691,68750,1,1,NULL,NULL,NULL
692,68751,1,1,NULL,NULL,NULL
693,68752,1,1,NULL,NULL,NULL
694,68753,1,1,NULL,NULL,NULL
695,68754,1,1,NULL,NULL,NULL
696,68755,1,1,NULL,NULL,NULL
697,68756,1,1,NULL,NULL,NULL
698,68757,1,1,NULL,NULL,NULL
699,68758,1,1,NULL,NULL,NULL
700,68759,1,1,NULL,NULL,NULL
701,68760,1,1,NULL,NULL,NULL
702,68761,1,1,NULL,NULL,NULL
703,68762,1,1,NULL,NULL,NULL
704,68763,1,1,NULL,NULL,NULL
705,68764,1,1,NULL,NULL,NULL
706,68765,1,1,NULL,NULL,NULL
707,68766,1,1,NULL,NULL,NULL
708,68767,1,1,NULL,NULL,NULL
709,68768,1,1,NULL,NULL,NULL
710,68769,1,1,NULL,NULL,NULL
711,68770,1,1,NULL,NULL,NULL
712,68771,1,1,NULL,NULL,NULL
713,68772,1,1,NULL,NULL,NULL
714,68773,1,1,NULL,NULL,NULL
715,68774,1,1,NULL,NULL,NULL
716,68775,1,1,NULL,NULL,NULL
717,68776,1,1,NULL,NULL,NULL
718,68777,1,1,NULL,NULL,NULL
719,68778,1,1,NULL,NULL,NULL
720,68779,1,1,NULL,NULL,NULL
721,68780,1,1,NULL,NULL,NULL
722,68781,1,1,NULL,NULL,NULL
723,68782,1,1,NULL,NULL,NULL
724,68783,1,1,NULL,NULL,NULL
725,68784,1,1,NULL,NULL,NULL
726,68785,1,1,NULL,NULL,NULL
727,68786,1,1,NULL,NULL,NULL
728,68787,1,1,NULL,NULL,NULL
729,68788,1,1,NULL,NULL,NULL
730,68789,1,1,NULL,NULL,NULL
731,68790,1,1,NULL,NULL,NULL
732,68791,1,1,NULL,NULL,NULL
733,68792,1,1,NULL,NULL,NULL
734,68793,1,1,NULL,NULL,NULL
735,68794,1,1,NULL,NULL,NULL
736,68795,1,1,NULL,NULL,NULL
737,68796,1,1,NULL,NULL,NULL
738,68797,1,1,NULL,NULL,NULL
739,68798,1,1,NULL,NULL,NULL
740,68799,1,1,NULL,NULL,NULL
741,68800,1,1,NULL,NULL,NULL
742,68801,1,1,NULL,NULL,NULL
743,68802,1,1,NULL,NULL,NULL
744,68803,1,1,NULL,NULL,NULL
745,68804,1,1,NULL,NULL,NULL
746,68805,1,1,NULL,NULL,NULL
747,68806,1,1,NULL,NULL,NULL
748,68807,1,1,NULL,NULL,NULL
749,68808,1,1,NULL,NULL,NULL
750,68809,1,1,NULL,NULL,NULL
751,68810,1,1,NULL,NULL,NULL
752,68811,1,1,NULL,NULL,NULL
753,68812,1,1,NULL,NULL,NULL
754,68813,1,1,NULL,NULL,NULL
755,68814,1,1,NULL,NULL,NULL
756,68815,1,1,NULL,NULL,NULL
757,68816,1,1,NULL,NULL,NULL
758,68817,1,1,NULL,NULL,NULL
759,68818,1,1,NULL,NULL,NULL
760,68819,1,1,NULL,NULL,NULL
761,68820,1,1,NULL,NULL,NULL
762,68821,1,1,NULL,NULL,NULL
763,68822,1,1,NULL,NULL,NULL
764,68823,1,1,NULL,NULL,NULL
765,68824,1,1,NULL,NULL,NULL
766,68825,1,1,NULL,NULL,NULL
767,68826,1,1,NULL,NULL,NULL
768,68827,1,1,NULL,NULL,NULL
769,68828,1,1,NULL,NULL,NULL
770,68829,1,1,NULL,NULL,NULL
771,68830,1,1,NULL,NULL,NULL
772,68831,1,1,NULL,NULL,NULL
773,68832,1,1,NULL,NULL,NULL
774,68833,1,1,NULL,NULL,NULL
775,68834,1,1,NULL,NULL,NULL
776,68835,1,1,NULL,NULL,NULL
777,68836,1,1,NULL,NULL,NULL
778,68837,1,1,NULL,NULL,NULL
779,68838,1,1,NULL,NULL,NULL
780,68839,1,1,NULL,NULL,NULL
781,68840,1,1,NULL,NULL,NULL
782,68841,1,1,NULL,NULL,NULL
783,68842,1,1,NULL,NULL,NULL
784,68843,1,1,NULL,NULL,NULL
785,68844,1,1,NULL,NULL,NULL
786,68845,1,1,NULL,NULL,NULL
787,68846,1,1,NULL,NULL,NULL
788,68847,1,1,NULL,NULL,NULL
789,68848,1,1,NULL,NULL,NULL
790,68849,1,1,NULL,NULL,NULL
791,68850,1,1,NULL,NULL,NULL
792,68851,1,1,NULL,NULL,NULL
793,68852,1,1,NULL,NULL,NULL
794,68853,1,1,NULL,NULL,NULL
795,68854,1,1,NULL,NULL,NULL
796,68855,1,1,NULL,NULL,NULL
797,68856,1,1,NULL,NULL,NULL
798,68857,1,1,NULL,NULL,NULL
799,68858,1,1,NULL,NULL,NULL
800,68859,1,1,NULL,NULL,NULL
801,68860,1,1,NULL,NULL,NULL
802,68861,1,1,NULL,NULL,NULL
803,68862,1,1,NULL,NULL,NULL
804,68863,1,1,NULL,NULL,NULL
805,68864,1,1,NULL,NULL,NULL
806,68865,1,1,NULL,NULL,NULL
807,68866,1,1,NULL,NULL,NULL
808,68867,1,1,NULL,NULL,NULL
809,68868,1,1,NULL,NULL,NULL
810,68869,1,1,NULL,NULL,NULL
811,68870,1,1,NULL,NULL,NULL
812,68871,1,1,NULL,NULL,NULL
813,68872,1,1,NULL,NULL,NULL
814,68873,1,1,NULL,NULL,NULL
815,68874,1,1,NULL,NULL,NULL
816,68875,1,1,NULL,NULL,NULL
817,68876,1,1,NULL,NULL,NULL
818,68877,1,1,NULL,NULL,NULL
819,68878,1,1,NULL,NULL,NULL
820,68879,1,1,NULL,NULL,NULL
821,68880,1,1,NULL,NULL,NULL
822,68881,1,1,NULL,NULL,NULL
823,68882,1,1,NULL,NULL,NULL
824,68883,1,1,NULL,NULL,NULL
825,68884,1,1,NULL,NULL,NULL
826,68885,1,1,NULL,NULL,NULL
827,68886,1,1,NULL,NULL,NULL
828,68887,1,1,NULL,NULL,NULL
829,68888,1,1,NULL,NULL,NULL
830,68889,1,1,NULL,NULL,NULL
831,68890,1,1,NULL,NULL,NULL
832,68891,1,1,NULL,NULL,NULL
833,68892,1,1,NULL,NULL,NULL
834,68893,1,1,NULL,NULL,NULL
835,68894,1,1,NULL,NULL,NULL
836,68895,1,1,NULL,NULL,NULL
837,68896,1,1,NULL,NULL,NULL
838,68897,1,1,NULL,NULL,NULL
839,68898,1,1,NULL,NULL,NULL
840,68899,1,1,NULL,NULL,NULL
841,68900,1,1,NULL,NULL,NULL
842,68901,1,1,NULL,NULL,NULL
843,68902,1,1,NULL,NULL,NULL
844,68903,1,1,NULL,NULL,NULL
845,68904,1,1,NULL,NULL,NULL
846,68905,1,1,NULL,NULL,NULL
847,68906,1,1,NULL,NULL,NULL
848,68907,1,1,NULL,NULL,NULL
849,68908,1,1,NULL,NULL,NULL
850,68909,1,1,NULL,NULL,NULL
851,68910,1,1,NULL,NULL,NULL
852,68911,1,1,NULL,NULL,NULL
853,68912,1,1,NULL,NULL,NULL
854,68913,1,1,NULL,NULL,NULL
855,68914,1,1,NULL,NULL,NULL
856,68915,1,1,NULL,NULL,NULL
857,68916,1,1,NULL,NULL,NULL
858,68917,1,1,NULL,NULL,NULL
859,68918,1,1,NULL,NULL,NULL
860,68919,1,1,NULL,NULL,NULL
861,68920,1,1,NULL,NULL,NULL
862,68921,1,1,NULL,NULL,NULL
863,68922,1,1,NULL,NULL,NULL
864,68923,1,1,NULL,NULL,NULL
865,68924,1,1,NULL,NULL,NULL
866,68925,1,1,NULL,NULL,NULL
867,68926,1,1,NULL,NULL,NULL
868,68927,1,1,NULL,NULL,NULL
869,68928,1,1,NULL,NULL,NULL
870,68929,1,1,NULL,NULL,NULL
871,68930,1,1,NULL,NULL,NULL
872,68931,1,1,NULL,NULL,NULL
873,68932,1,1,NULL,NULL,NULL
874,68933,1,1,NULL,NULL,NULL
875,68934,1,1,NULL,NULL,NULL
876,68935,1,1,NULL,NULL,NULL
877,68936,1,1,NULL,NULL,NULL
878,68937,1,1,NULL,NULL,NULL
879,68938,1,1,NULL,NULL,NULL
880,68939,1,1,NULL,NULL,NULL
881,68940,1,1,NULL,NULL,NULL
882,68941,1,1,NULL,NULL,NULL
883,68942,1,1,NULL,NULL,NULL
884,68943,1,1,NULL,NULL,NULL
885,68944,1,1,NULL,NULL,NULL
886,68945,1,1,NULL,NULL,NULL
887,68946,1,1,NULL,NULL,NULL
888,68947,1,1,NULL,NULL,NULL
889,68948,1,1,NULL,NULL,NULL
890,68949,1,1,NULL,NULL,NULL
891,68950,1,1,NULL,NULL,NULL
892,68951,1,1,NULL,NULL,NULL
893,68952,1,1,NULL,NULL,NULL
894,68953,1,1,NULL,NULL,NULL
895,68954,1,1,NULL,NULL,NULL
896,68955,1,1,NULL,NULL,NULL
897,68956,1,1,NULL,NULL,NULL
898,68957,1,1,NULL,NULL,NULL
899,68958,1,1,NULL,NULL,NULL
900,68959,1,1,NULL,NULL,NULL
901,68960,1,1,NULL,NULL,NULL
902,68961,1,1,NULL,NULL,NULL
903,68962,1,1,NULL,NULL,NULL
904,68963,1,1,NULL,NULL,NULL
905,68964,1,1,NULL,NULL,NULL
906,68965,1,1,NULL,NULL,NULL
907,68966,1,1,NULL,NULL,NULL
908,68967,1,1,NULL,NULL,NULL
909,68968,1,1,NULL,NULL,NULL
910,68969,1,1,NULL,NULL,NULL
911,68970,1,1,NULL,NULL,NULL
912,68971,1,1,NULL,NULL,NULL
913,68972,1,1,NULL,NULL,NULL
914,68973,1,1,NULL,NULL,NULL
915,68974,1,1,NULL,NULL,NULL
916,68975,1,1,NULL,NULL,NULL
917,68976,1,1,NULL,NULL,NULL
918,68977,1,1,NULL,NULL,NULL
919,68978,1,1,NULL,NULL,NULL
920,68979,1,1,NULL,NULL,NULL
921,68980,1,1,NULL,NULL,NULL
922,68981,1,1,NULL,NULL,NULL
923,68982,1,1,NULL,NULL,NULL
924,68983,1,1,NULL,NULL,NULL
925,68984,1,1,NULL,NULL,NULL
926,68985,1,1,NULL,NULL,NULL
927,68986,1,1,NULL,NULL,NULL
928,68987,1,1,NULL,NULL,NULL
929,68988,1,1,NULL,NULL,NULL
930,68989,1,1,NULL,NULL,NULL
931,68990,1,1,NULL,NULL,NULL
932,68991,1,1,NULL,NULL,NULL
933,68992,1,1,NULL,NULL,NULL
934,68993,1,1,NULL,NULL,NULL
935,68994,1,1,NULL,NULL,NULL
936,68995,1,1,NULL,NULL,NULL
937,68996,1,1,NULL,NULL,NULL
938,68997,1,1,NULL,NULL,NULL
939,68998,1,1,NULL,NULL,NULL
940,68999,1,1,NULL,NULL,NULL
941,69000,1,1,NULL,NULL,NULL
942,69001,1,1,NULL,NULL,NULL
943,69002,1,1,NULL,NULL,NULL
944,69003,1,1,NULL,NULL,NULL
945,69004,1,1,NULL,NULL,NULL
946,69005,1,1,NULL,NULL,NULL
947,69006,1,1,NULL,NULL,NULL
948,69007,1,1,NULL,NULL,NULL
949,69008,1,1,NULL,NULL,NULL
950,69009,1,1,NULL,NULL,NULL
951,69010,1,1,NULL,NULL,NULL
952,69011,1,1,NULL,NULL,NULL
953,69012,1,1,NULL,NULL,NULL
954,69013,1,1,NULL,NULL,NULL
955,69014,1,1,NULL,NULL,NULL
956,69015,1,1,NULL,NULL,NULL
957,69016,1,1,NULL,NULL,NULL
958,69017,1,1,NULL,NULL,NULL
959,69018,1,1,NULL,NULL,NULL
960,69019,1,1,NULL,NULL,NULL
961,69020,1,1,NULL,NULL,NULL
962,69021,1,1,NULL,NULL,NULL
963,69022,1,1,NULL,NULL,NULL
964,69023,1,1,NULL,NULL,NULL
965,69024,1,1,NULL,NULL,NULL
966,69025,1,1,NULL,NULL,NULL
967,69026,1,1,NULL,NULL,NULL
968,69027,1,1,NULL,NULL,NULL
969,69028,1,1,NULL,NULL,NULL
970,69029,1,1,NULL,NULL,NULL
971,69030,1,1,NULL,NULL,NULL
972,69031,1,1,NULL,NULL,NULL
973,69032,1,1,NULL,NULL,NULL
974,69033,1,1,NULL,NULL,NULL
975,69034,1,1,NULL,NULL,NULL
976,69035,1,1,NULL,NULL,NULL
977,69036,1,1,NULL,NULL,NULL
978,69037,1,1,NULL,NULL,NULL
979,69038,1,1,NULL,NULL,NULL
980,69039,1,1,NULL,NULL,NULL
981,69040,1,1,NULL,NULL,NULL
982,69041,1,1,NULL,NULL,NULL
983,69042,1,1,NULL,NULL,NULL
984,69043,1,1,NULL,NULL,NULL
985,69044,1,1,NULL,NULL,NULL
986,69045,1,1,NULL,NULL,NULL
987,69046,1,1,NULL,NULL,NULL
988,69047,1,1,NULL,NULL,NULL
989,69048,1,1,NULL,NULL,NULL
990,69049,1,1,NULL,NULL,NULL
991,69050,1,1,NULL,NULL,NULL
992,69051,1,1,NULL,NULL,NULL
993,69052,1,1,NULL,NULL,NULL
994,69053,1,1,NULL,NULL,NULL
995,69054,1,1,NULL,NULL,NULL
996,69055,1,1,NULL,NULL,NULL
997,69056,1,1,NULL,NULL,NULL
998,69057,1,1,NULL,NULL,NULL
999,69058,1,1,NULL,NULL,NULL
1000,69059,1,1,NULL,NULL,NULL
1001,69060,1,1,NULL,NULL,NULL
1002,69061,1,1,NULL,NULL,NULL
1003,69062,1,1,NULL,NULL,NULL
1004,69063,1,1,NULL,NULL,NULL
1005,69064,1,1,NULL,NULL,NULL
1006,69065,1,1,NULL,NULL,NULL
1007,69066,1,1,NULL,NULL,NULL
1008,69067,1,1,NULL,NULL,NULL
1009,69068,1,1,NULL,NULL,NULL
1010,69069,1,1,NULL,NULL,NULL
1011,69070,1,1,NULL,NULL,NULL
1012,69071,1,1,NULL,NULL,NULL
1013,69072,1,1,NULL,NULL,NULL
1014,69073,1,1,NULL,NULL,NULL
1015,69074,1,1,NULL,NULL,NULL
1016,69075,1,1,NULL,NULL,NULL
1017,69076,1,1,NULL,NULL,NULL
1018,69077,1,1,NULL,NULL,NULL
1019,69078,1,1,NULL,NULL,NULL
1020,69079,1,1,NULL,NULL,NULL
1021,69080,1,1,NULL,NULL,NULL
1022,69081,1,1,NULL,NULL,NULL
1023,69082,1,1,NULL,NULL,NULL
1024,69083,1,1,NULL,NULL,NULL
1025,69084,1,1,NULL,NULL,NULL
1026,69085,1,1,NULL,NULL,NULL
1027,69086,1,1,NULL,NULL,NULL
1028,69087,1,1,NULL,NULL,NULL
1029,69088,1,1,NULL,NULL,NULL
1030,69089,1,1,NULL,NULL,NULL
1031,69090,1,1,NULL,NULL,NULL
1032,69091,1,1,NULL,NULL,NULL
1033,69092,1,1,NULL,NULL,NULL
1034,69093,1,1,NULL,NULL,NULL
1035,69094,1,1,NULL,NULL,NULL
1036,69095,1,1,NULL,NULL,NULL
1037,69096,1,1,NULL,NULL,NULL
1038,69097,1,1,NULL,NULL,NULL
1039,69098,1,1,NULL,NULL,NULL
1040,69099,1,1,NULL,NULL,NULL
1041,69100,1,1,NULL,NULL,NULL
1042,69101,1,1,NULL,NULL,NULL
1043,69102,1,1,NULL,NULL,NULL
1044,69103,1,1,NULL,NULL,NULL
1045,69104,1,1,NULL,NULL,NULL
1046,69105,1,1,NULL,NULL,NULL
1047,69106,1,1,NULL,NULL,NULL
1048,69107,1,1,NULL,NULL,NULL
1049,69108,1,1,NULL,NULL,NULL
1050,69109,1,1,NULL,NULL,NULL
1051,69110,1,1,NULL,NULL,NULL
1052,69111,1,1,NULL,NULL,NULL
1053,69112,1,1,NULL,NULL,NULL
1054,69113,1,1,NULL,NULL,NULL
1055,69114,1,1,NULL,NULL,NULL
1056,69115,1,1,NULL,NULL,NULL
1057,69116,1,1,NULL,NULL,NULL
1058,69117,1,1,NULL,NULL,NULL
1059,69118,1,1,NULL,NULL,NULL
1060,69119,1,1,NULL,NULL,NULL
1061,69120,1,1,NULL,NULL,NULL
1062,69121,1,1,NULL,NULL,NULL
1063,69122,1,1,NULL,NULL,NULL
1064,69123,1,1,NULL,NULL,NULL
1065,69124,1,1,NULL,NULL,NULL
1066,69125,1,1,NULL,NULL,NULL
1067,69126,1,1,NULL,NULL,NULL
1068,69127,1,1,NULL,NULL,NULL
1069,69128,1,1,NULL,NULL,NULL
1070,69129,1,1,NULL,NULL,NULL
1071,69130,1,1,NULL,NULL,NULL
1072,69131,1,1,NULL,NULL,NULL
1073,69132,1,1,NULL,NULL,NULL
1074,69133,1,1,NULL,NULL,NULL
1075,69134,1,1,NULL,NULL,NULL
1076,69135,1,1,NULL,NULL,NULL
1077,69136,1,1,NULL,NULL,NULL
1078,69137,1,1,NULL,NULL,NULL
1079,69138,1,1,NULL,NULL,NULL
1080,69139,1,1,NULL,NULL,NULL
1081,69140,1,1,NULL,NULL,NULL
1082,69141,1,1,NULL,NULL,NULL
1083,69142,1,1,NULL,NULL,NULL
1084,69143,1,1,NULL,NULL,NULL
1085,69144,1,1,NULL,NULL,NULL
1086,69145,1,1,NULL,NULL,NULL
1087,69146,1,1,NULL,NULL,NULL
1088,69147,1,1,NULL,NULL,NULL
1089,69148,1,1,NULL,NULL,NULL
1090,69149,1,1,NULL,NULL,NULL
1091,69150,1,1,NULL,NULL,NULL
1092,69151,1,1,NULL,NULL,NULL
1093,69152,1,1,NULL,NULL,NULL
1094,69153,1,1,NULL,NULL,NULL
1095,69154,1,1,NULL,NULL,NULL
1096,69155,1,1,NULL,NULL,NULL
1097,69156,1,1,NULL,NULL,NULL
1098,69157,1,1,NULL,NULL,NULL
1099,69158,1,1,NULL,NULL,NULL
1100,69159,1,1,NULL,NULL,NULL
1101,69160,1,1,NULL,NULL,NULL
1102,69161,1,1,NULL,NULL,NULL
1103,69162,1,1,NULL,NULL,NULL
1104,69163,1,1,NULL,NULL,NULL
1105,69164,1,1,NULL,NULL,NULL
1106,69165,1,1,NULL,NULL,NULL
1107,69166,1,1,NULL,NULL,NULL
1108,69167,1,1,NULL,NULL,NULL
1109,69168,1,1,NULL,NULL,NULL
1110,69169,1,1,NULL,NULL,NULL
1111,69170,1,1,NULL,NULL,NULL
1112,69171,1,1,NULL,NULL,NULL
1113,69172,1,1,NULL,NULL,NULL
1114,69173,1,1,NULL,NULL,NULL
1115,69174,1,1,NULL,NULL,NULL
1116,69175,1,1,NULL,NULL,NULL
1117,69176,1,1,NULL,NULL,NULL
1118,69177,1,1,NULL,NULL,NULL
1119,69178,1,1,NULL,NULL,NULL
1120,69179,1,1,NULL,NULL,NULL
1121,69180,1,1,NULL,NULL,NULL
1122,69181,1,1,NULL,NULL,NULL
1123,69182,1,1,NULL,NULL,NULL
1124,69183,1,1,NULL,NULL,NULL
1125,69184,1,1,NULL,NULL,NULL
1126,69185,1,1,NULL,NULL,NULL
1127,69186,1,1,NULL,NULL,NULL
1128,69187,1,1,NULL,NULL,NULL
1129,69188,1,1,NULL,NULL,NULL
1130,69189,1,1,NULL,NULL,NULL
1131,69190,1,1,NULL,NULL,NULL
1132,69191,1,1,NULL,NULL,NULL
1133,69192,1,1,NULL,NULL,NULL
1134,69193,1,1,NULL,NULL,NULL
1135,69194,1,1,NULL,NULL,NULL
1136,69195,1,1,NULL,NULL,NULL
1137,69196,1,1,NULL,NULL,NULL
1138,69197,1,1,NULL,NULL,NULL
1139,69198,1,1,NULL,NULL,NULL
1140,69199,1,1,NULL,NULL,NULL
1141,69200,1,1,NULL,NULL,NULL
1142,69201,1,1,NULL,NULL,NULL
1143,69202,1,1,NULL,NULL,NULL
1144,69203,1,1,NULL,NULL,NULL
1145,69204,1,1,NULL,NULL,NULL
1146,69205,1,1,NULL,NULL,NULL
1147,69206,1,1,NULL,NULL,NULL
1148,69207,1,1,NULL,NULL,NULL
1149,69208,1,1,NULL,NULL,NULL
1150,69209,1,1,NULL,NULL,NULL
1151,69210,1,1,NULL,NULL,NULL
1152,69211,1,1,NULL,NULL,NULL
1153,69212,1,1,NULL,NULL,NULL
1154,69213,1,1,NULL,NULL,NULL
1155,69214,1,1,NULL,NULL,NULL
1156,69215,1,1,NULL,NULL,NULL
1157,69216,1,1,NULL,NULL,NULL
1158,69217,1,1,NULL,NULL,NULL
1159,69218,1,1,NULL,NULL,NULL
1160,69219,1,1,NULL,NULL,NULL
1161,69220,1,1,NULL,NULL,NULL
1162,69221,1,1,NULL,NULL,NULL
1163,69222,1,1,NULL,NULL,NULL
1164,69223,1,1,NULL,NULL,NULL
1165,69224,1,1,NULL,NULL,NULL
1166,69225,1,1,NULL,NULL,NULL
1167,69226,1,1,NULL,NULL,NULL
1168,69227,1,1,NULL,NULL,NULL
1169,69228,1,1,NULL,NULL,NULL
1170,69229,1,1,NULL,NULL,NULL
1171,69230,1,1,NULL,NULL,NULL
1172,69231,1,1,NULL,NULL,NULL
1173,69232,1,1,NULL,NULL,NULL
1174,69233,1,1,NULL,NULL,NULL
1175,69234,1,1,NULL,NULL,NULL
1176,69235,1,1,NULL,NULL,NULL
1177,69236,1,1,NULL,NULL,NULL
1178,69237,1,1,NULL,NULL,NULL
1179,69238,1,1,NULL,NULL,NULL
1180,69239,1,1,NULL,NULL,NULL
1181,69240,1,1,NULL,NULL,NULL
1182,69241,1,1,NULL,NULL,NULL
1183,69242,1,1,NULL,NULL,NULL
1184,69243,1,1,NULL,NULL,NULL
1185,69244,1,1,NULL,NULL,NULL
1186,69245,1,1,NULL,NULL,NULL
1187,69246,1,1,NULL,NULL,NULL
1188,69247,1,1,NULL,NULL,NULL
1189,69248,1,1,NULL,NULL,NULL
1190,69249,1,1,NULL,NULL,NULL
1191,69250,1,1,NULL,NULL,NULL
1192,69251,1,1,NULL,NULL,NULL
1193,69252,1,1,NULL,NULL,NULL
1194,69253,1,1,NULL,NULL,NULL
1195,69254,1,1,NULL,NULL,NULL
1196,69255,1,1,NULL,NULL,NULL
1197,69256,1,1,NULL,NULL,NULL
1198,69257,1,1,NULL,NULL,NULL
1199,69258,1,1,NULL,NULL,NULL
1200,69259,1,1,NULL,NULL,NULL
1201,69260,1,1,NULL,NULL,NULL
1202,69261,1,1,NULL,NULL,NULL
1203,69262,1,1,NULL,NULL,NULL
1204,69263,1,1,NULL,NULL,NULL
1205,69264,1,1,NULL,NULL,NULL
1206,69265,1,1,NULL,NULL,NULL
1207,69266,1,1,NULL,NULL,NULL
1208,69267,1,1,NULL,NULL,NULL
1209,69268,1,1,NULL,NULL,NULL
1210,69269,1,1,NULL,NULL,NULL
1211,69270,1,1,NULL,NULL,NULL
1212,69271,1,1,NULL,NULL,NULL
1213,69272,1,1,NULL,NULL,NULL
1214,69273,1,1,NULL,NULL,NULL
1215,69274,1,1,NULL,NULL,NULL
1216,69275,1,1,NULL,NULL,NULL
1217,69276,1,1,NULL,NULL,NULL
1218,69277,1,1,NULL,NULL,NULL
1219,69278,1,1,NULL,NULL,NULL
1220,69279,1,1,NULL,NULL,NULL
1221,69280,1,1,NULL,NULL,NULL
1222,69281,1,1,NULL,NULL,NULL
1223,69282,1,1,NULL,NULL,NULL
1224,69283,1,1,NULL,NULL,NULL
1225,69284,1,1,NULL,NULL,NULL
1226,69285,1,1,NULL,NULL,NULL
1227,69286,1,1,NULL,NULL,NULL
1228,69287,1,1,NULL,NULL,NULL
1229,69288,1,1,NULL,NULL,NULL
1230,69289,1,1,NULL,NULL,NULL
1231,69290,1,1,NULL,NULL,NULL
1232,69291,1,1,NULL,NULL,NULL
1233,69292,1,1,NULL,NULL,NULL
1234,69293,1,1,NULL,NULL,NULL
1235,69294,1,1,NULL,NULL,NULL
1236,69295,1,1,NULL,NULL,NULL
1237,69296,1,1,NULL,NULL,NULL
1238,69297,1,1,NULL,NULL,NULL
1239,69298,1,1,NULL,NULL,NULL
1240,69299,1,1,NULL,NULL,NULL
1241,69300,1,1,NULL,NULL,NULL
1242,69301,1,1,NULL,NULL,NULL
1243,69302,1,1,NULL,NULL,NULL
1244,69303,1,1,NULL,NULL,NULL
1245,69304,1,1,NULL,NULL,NULL
1246,69305,1,1,NULL,NULL,NULL
1247,69306,1,1,NULL,NULL,NULL
1248,69307,1,1,NULL,NULL,NULL
1249,69308,1,1,NULL,NULL,NULL
1250,69309,1,1,NULL,NULL,NULL
1251,69310,1,1,NULL,NULL,NULL
1252,69311,1,1,NULL,NULL,NULL
1253,69312,1,1,NULL,NULL,NULL
1254,69313,1,1,NULL,NULL,NULL
1255,69314,1,1,NULL,NULL,NULL
1256,69315,1,1,NULL,NULL,NULL
1257,69316,1,1,NULL,NULL,NULL
1258,69317,1,1,NULL,NULL,NULL
1259,69318,1,1,NULL,NULL,NULL
1260,69319,1,1,NULL,NULL,NULL
1261,69320,1,1,NULL,NULL,NULL
1262,69321,1,1,NULL,NULL,NULL
1263,69322,1,1,NULL,NULL,NULL
1264,69323,1,1,NULL,NULL,NULL
1265,69324,1,1,NULL,NULL,NULL
1266,69325,1,1,NULL,NULL,NULL
1267,69326,1,1,NULL,NULL,NULL
1268,69327,1,1,NULL,NULL,NULL
1269,69328,1,1,NULL,NULL,NULL
1270,69329,1,1,NULL,NULL,NULL
1271,69330,1,1,NULL,NULL,NULL
1272,69331,1,1,NULL,NULL,NULL
1273,69332,1,1,NULL,NULL,NULL
1274,69333,1,1,NULL,NULL,NULL
1275,69334,1,1,NULL,NULL,NULL
1276,69335,1,1,NULL,NULL,NULL
1277,69336,1,1,NULL,NULL,NULL
1278,69337,1,1,NULL,NULL,NULL
1279,69338,1,1,NULL,NULL,NULL
1280,69339,1,1,NULL,NULL,NULL
1281,69340,1,1,NULL,NULL,NULL
1282,69341,1,1,NULL,NULL,NULL
1283,69342,1,1,NULL,NULL,NULL
1284,69343,1,1,NULL,NULL,NULL
1285,69344,1,1,NULL,NULL,NULL
1286,69345,1,1,NULL,NULL,NULL
1287,69346,1,1,NULL,NULL,NULL
1288,69347,1,1,NULL,NULL,NULL
1289,69348,1,1,NULL,NULL,NULL
1290,69349,1,1,NULL,NULL,NULL
1291,69350,1,1,NULL,NULL,NULL
1292,69351,1,1,NULL,NULL,NULL
1293,69352,1,1,NULL,NULL,NULL
1294,69353,1,1,NULL,NULL,NULL
1295,69354,1,1,NULL,NULL,NULL
1296,69355,1,1,NULL,NULL,NULL
1297,69356,1,1,NULL,NULL,NULL
1298,69357,1,1,NULL,NULL,NULL
1299,69358,1,1,NULL,NULL,NULL
1300,69359,1,1,NULL,NULL,NULL
1301,69360,1,1,NULL,NULL,NULL
1302,69361,1,1,NULL,NULL,NULL
1303,69362,1,1,NULL,NULL,NULL
1304,69363,1,1,NULL,NULL,NULL
1305,69364,1,1,NULL,NULL,NULL
1306,69365,1,1,NULL,NULL,NULL
1307,69366,1,1,NULL,NULL,NULL
1308,69367,1,1,NULL,NULL,NULL
1309,69368,1,1,NULL,NULL,NULL
1310,69369,1,1,NULL,NULL,NULL
1311,69370,1,1,NULL,NULL,NULL
1312,69371,1,1,NULL,NULL,NULL
1313,69372,1,1,NULL,NULL,NULL
