Current_barcode,Timestamp_barcode,Weight (g),Pedigree,Row,Year,Person,Cross Type,Ear Num,Source State,Source Name,Source Year,Source Row,Population,NewStorageBox,Date Entered,Entered By,Entered Initials,Range,Purpose,Male_parent_name,male_parent_id,notes
09PN0423_004s,20140801144102,92,(08A7190(B73)x 08A7192(NIL#10)),423,2009,unknown,self,4,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0423_005s,20140801144103,87,(08A7190(B73)x 08A7192(NIL#10)),423,2009,unknown,self,5,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0423_006s,20140801144104,76,(08A7190(B73)x 08A7192(NIL#10)),423,2009,unknown,self,6,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0423_007s,20140801144105,77,(08A7190(B73)x 08A7192(NIL#10)),423,2009,unknown,self,7,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0423_008s,20140801144106,129,(08A7190(B73)x 08A7192(NIL#10)),423,2009,unknown,self,8,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0423_009s,20140801144107,88,(08A7190(B73)x 08A7192(NIL#10)),423,2009,unknown,self,9,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0423_010s,20140801144108,102,(08A7190(B73)x 08A7192(NIL#10)),423,2009,unknown,self,10,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0423_011s,20140801144109,27,(08A7190(B73)x 08A7192(NIL#10)),423,2009,unknown,self,11,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0423_012s,20140801144110,58,(08A7190(B73)x 08A7192(NIL#10)),423,2009,unknown,self,12,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0423_013s,20140801144111,61,(08A7190(B73)x 08A7192(NIL#10)),423,2009,unknown,self,13,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0423_014s,20140801144112,44,(08A7190(B73)x 08A7192(NIL#10)),423,2009,unknown,self,14,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_001s,20140801144113,66,,424,2009,unknown,self,1,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_002s,20140801144114,36,,424,2009,unknown,self,2,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_003s,20140801144115,42,,424,2009,unknown,self,3,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_004s,20140801144116,29,,424,2009,unknown,self,4,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_005s,20140801144117,32,,424,2009,unknown,self,5,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_006s,20140801144118,49,,424,2009,unknown,self,6,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_007s,20140801144119,71,,424,2009,unknown,self,7,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_008s,20140801144120,21,,424,2009,unknown,self,8,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_009s,20140801144121,76,,424,2009,unknown,self,9,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_010s,20140801144122,44,,424,2009,unknown,self,10,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_011s,20140801144123,19,,424,2009,unknown,self,11,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_012s,20140801144124,55,,424,2009,unknown,self,12,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_013s,20140801144125,51,,424,2009,unknown,self,13,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_014s,20140801144126,80,,424,2009,unknown,self,14,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_015s,20140801144127,84,,424,2009,unknown,self,15,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0424_016s,20140801144128,49,,424,2009,unknown,self,16,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0425_001s,20140801144129,73,(08A7218(B73) x 08A7216(NIL#22)),425,2009,unknown,self,1,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0425_002s,20140801144130,45,(08A7218(B73) x 08A7216(NIL#22)),425,2009,unknown,self,2,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0425_003s,20140801144131,98,(08A7218(B73) x 08A7216(NIL#22)),425,2009,unknown,self,3,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0425_004s,20140801144132,108,(08A7218(B73) x 08A7216(NIL#22)),425,2009,unknown,self,4,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0425_005s,20140801144133,101,(08A7218(B73) x 08A7216(NIL#22)),425,2009,unknown,self,5,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0425_006s,20140801144134,79,(08A7218(B73) x 08A7216(NIL#22)),425,2009,unknown,self,6,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0425_007s,20140801144135,77,(08A7218(B73) x 08A7216(NIL#22)),425,2009,unknown,self,7,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0425_008s,20140801144136,67,(08A7218(B73) x 08A7216(NIL#22)),425,2009,unknown,self,8,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0425_009s,20140801144137,21,(08A7218(B73) x 08A7216(NIL#22)),425,2009,unknown,self,9,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0425_010s,20140801144138,61,(08A7218(B73) x 08A7216(NIL#22)),425,2009,unknown,self,10,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0425_011s,20140801144139,42,(08A7218(B73) x 08A7216(NIL#22)),425,2009,unknown,self,11,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0425_012s,20140801144140,36,(08A7218(B73) x 08A7216(NIL#22)),425,2009,unknown,self,12,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0425_013s,20140801144141,65,(08A7218(B73) x 08A7216(NIL#22)),425,2009,unknown,self,13,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0426_001s,20140801144142,83,(08A7216(NIL#22) x 08A7214(B73)),426,2009,unknown,self,1,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0426_002s,20140801144143,65,(08A7216(NIL#22) x 08A7214(B73)),426,2009,unknown,self,2,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0426_003s,20140801144144,42,(08A7216(NIL#22) x 08A7214(B73)),426,2009,unknown,self,3,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0426_004s,20140801144145,103,(08A7216(NIL#22) x 08A7214(B73)),426,2009,unknown,self,4,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0426_005s,20140801144146,61,(08A7216(NIL#22) x 08A7214(B73)),426,2009,unknown,self,5,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0426_006s,20140801144147,78,(08A7216(NIL#22) x 08A7214(B73)),426,2009,unknown,self,6,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0426_007s,20140801144148,69,(08A7216(NIL#22) x 08A7214(B73)),426,2009,unknown,self,7,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0426_008s,20140801144149,81,(08A7216(NIL#22) x 08A7214(B73)),426,2009,unknown,self,8,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0426_009s,20140801144150,84,(08A7216(NIL#22) x 08A7214(B73)),426,2009,unknown,self,9,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0426_010s,20140801144151,59,(08A7216(NIL#22) x 08A7214(B73)),426,2009,unknown,self,10,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0426_011s,20140801144152,38,(08A7216(NIL#22) x 08A7214(B73)),426,2009,unknown,self,11,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0427_001s,20140801144153,21,(08A7218(B73) x 08A7216(NIL#22)),427,2009,unknown,self,1,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09PN0427_002s,20140801144154,63,(08A7218(B73) x 08A7216(NIL#22)),427,2009,unknown,self,2,NULL,NULL,,,,09PN_Box002,7/24/2014,Amanda Sajewski,AS,,,,,
09JR3103_001s,20140801144155,35,P3-41,3103,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3103_002s,20140801144156,37,P3-41,3103,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3105_001s,20140801144157,45,P3-50,3105,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3105_002s,20140801144158,86,P3-50,3105,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3105_003s,20140801144159,54,P3-50,3105,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3107_001s,20140801144200,30,P3-102,3107,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3107_002s,20140801144201,28,P3-102,3107,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3110_001s,20140801144202,21,P3-48,3110,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3111_001s,20140801144203,7,P4-64,3111,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3112_001s,20140801144204,11,P3-22,3112,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3112_002s,20140801144205,75,P3-22,3112,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3112_003s,20140801144206,61,P3-22,3112,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3113_001s,20140801144207,39,P3-128,3113,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3116_001s,20140801144208,66,P3-27,3116,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3116_002s,20140801144209,3,P3-27,3116,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3116_003s,20140801144210,24,P3-27,3116,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3117_001s,20140801144211,40,Pa91,3117,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3117_002s,20140801144212,9,Pa91,117,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3123_001s,20140801144213,38,P3-51,3123,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3123_002s,20140801144214,20,P3-51,3123,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3124_001s,20140801144215,50,P3-22,3124,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3124_002s,20140801144216,5,P3-22,3124,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3126_001s,20140801144217,5,P3-17,3126,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3127_001s,20140801144218,46,P3-120,3127,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3127_002s,20140801144219,8,P3-120,3127,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3129_001s,20140801144220,37,P3-42,3129,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3129_002s,20140801144221,63,P3-42,3129,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3129_003s,20140801144222,63,P3-42,3129,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3130_001s,20140801144223,21,P3-109,3130,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3130_002s,20140801144224,39,P3-109,3130,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3130_003s,20140801144225,50,P3-109,3130,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3131_001s,20140801144226,91,P3-87,3131,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3131_002s,20140801144227,88,P3-87,3131,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3131_003s,20140801144228,91,P3-87,3131,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3132_001s,20140801144229,25,P3-111,3132,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3132_002s,20140801144230,11,P3-111,3132,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3132_003s,20140801144231,34,P3-111,3132,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3132_004s,20140801144232,63,P3-111,3132,2009,judy_kolkman,Self,4,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3132_005s,20140801144233,41,P3-111,3132,2009,judy_kolkman,Self,5,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3135_001s,20140801144234,11,P3-57,3135,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3135_002s,20140801144235,27,P3-57,3135,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3135_003s,20140801144236,5,P3-57,3135,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3136_001s,20140801144237,15,P3-30,3136,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3136_002s,20140801144238,65,P3-30,3136,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3136_003s,20140801144239,34,P3-30,3136,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3141_001s,20140801144240,60,Mo17,3141,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3141_002s,20140801144241,49,Mo17,3141,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3141_003s,20140801144242,58,Mo17,3141,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3141_004s,20140801144243,77,Mo17,3141,2009,judy_kolkman,Self,4,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3141_005s,20140801144244,12,Mo17,3141,2009,judy_kolkman,Self,5,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3143_001s,20140801144245,8,P3-48,3143,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3143_002s,20140801144246,19,P3-48,3143,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3144_001s,20140801144247,75,P3-56,3144,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3144_002s,20140801144248,36,P3-56,3144,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3144_003s,20140801144249,6,P3-56,3144,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3201_001s,20140801144250,67,P3-109,3201,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3201_002s,20140801144251,37,P3-109,3201,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3201_003s,20140801144252,53,P3-109,3201,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3207_001s,20140801144253,45,P3-67,3207,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3207_002s,20140801144254,22,P3-67,3207,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3211_001s,20140801144255,62,Oh43,3211,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3211_002s,20140801144256,67,Oh43,3211,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3211_003s,20140801144257,90,Oh43,3211,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3140_001s,20140801144258,8,P3-134,3140,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3140_002s,20140801144259,49,P3-134,3140,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3203_001s,20140801144300,4,,3203,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3203_002s,20140801144301,15,,3203,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3212_001s,20140801144302,35,P3-128,3212,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3212_002s,20140801144303,21,P3-128,3212,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3212_003s,20140801144304,77,P3-128,3212,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3212_004s,20140801144305,95,P3-128,3212,2009,judy_kolkman,Self,4,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3215_001s,20140801144306,50,P3-30,3125,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3215_002s,20140801144307,50,P3-30,3125,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3215_003s,20140801144308,50,P3-30,3125,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3215_004s,20140801144309,68,P3-30,3125,2009,judy_kolkman,Self,4,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3217_001s,20140801144310,33,P3-41,3217,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3217_002s,20140801144311,51,P3-41,3217,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3217_003s,20140801144312,5,P3-41,3217,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3217_004s,20140801144313,52,P3-41,3217,2009,judy_kolkman,Self,4,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3220_001s,20140801144314,74,Mo17,3220,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3230_001s,20140801144315,56,P3-111,3230,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3230_002s,20140801144316,50,P3-111,3230,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3224_001s,20140801144317,46,P3-56,3224,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3224_002s,20140801144318,39,P3-56,3224,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3225_001s,20140801144319,39,P3-48,3225,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3225_002s,20140801144320,17,P3-48,3225,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR 3236_001s,20140801144321,50,P3-42,3236,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3214_001s,20140801144322,64,P3-17,3214,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3214_002s,20140801144323,46,P3-17,3214,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3214_003s,20140801144324,57,P3-17,3214,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR3214_004s,20140801144325,50,P3-17,3214,2009,judy_kolkman,Self,4,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4102_001s,20140801144326,14,P4-122,4102,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4102_002s,20140801144327,8,P4-122,4102,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4102_003s,20140801144328,82,P4-122,4102,2009,judy_kolkman,Self,3,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4103_001s,20140801144329,39,P4-136,4103,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4103_002s,20140801144330,59,P4-136,4103,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4104_001s,20140801144331,42,P4-23,4104,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4104_002s,20140801144332,34,P4-23,4104,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4105_001s,20140801144333,69,P4-138,4105,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4105_002s,20140801144334,68,P4-138,4105,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4106_001s,20140801144335,63,P4-151,4106,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4106_002s,20140801144336,70,P4-151,4106,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4107_001s,20140801144337,79,P4-75,4107,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4107_002s,20140801144338,109,P4-75,4107,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4108_001s,20140801144339,35,P4-106,4108,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4109_001s,20140801144340,99,P4-89,4109,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4117_001s,20140801144341,31,P4-178,4117,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4117_002s,20140801144342,91,P4-178,4117,2009,judy_kolkman,Self,2,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
09JR4118_001s,20140801144343,66,P4-151,4118,2009,judy_kolkman,Self,1,NULL,NULL,,,,09JR_Box002,7/24/2014,Astra Hwang,AH,,,,,
